date,end_price,start_price,highest_price,lowest_price
2002.04.15,385000.0,372000.0,388000.0,372000.0
2002.04.16,389000.0,385000.0,391000.0,381500.0
2002.04.17,406000.0,400500.0,411000.0,399000.0
2002.04.18,406500.0,400000.0,408500.0,397500.0
2002.04.19,396000.0,406500.0,413500.0,396000.0
2002.04.22,410000.0,403000.0,417000.0,402000.0
2002.04.23,427000.0,410000.0,428000.0,405500.0
2002.04.24,432000.0,423000.0,432000.0,418000.0
2002.04.25,413000.0,421500.0,426000.0,412500.0
2002.04.26,400000.0,407000.0,411500.0,399500.0
2002.04.29,381000.0,390000.0,396500.0,380500.0
2002.04.30,382000.0,383000.0,388500.0,378000.0
2002.05.02,379500.0,387000.0,387000.0,376500.0
2002.05.03,370000.0,372000.0,374500.0,363000.0
2002.05.06,348000.0,356500.0,361000.0,348000.0
2002.05.07,352000.0,340500.0,352000.0,335000.0
2002.05.08,362500.0,358000.0,369000.0,356500.0
2002.05.09,362000.0,377000.0,378000.0,362000.0
2002.05.10,334000.0,350500.0,355000.0,332000.0
2002.05.13,335500.0,328000.0,338500.0,320500.0
2002.05.14,358000.0,347000.0,358500.0,345000.0
2002.05.15,376000.0,368000.0,381000.0,367000.0
2002.05.16,370000.0,376000.0,376500.0,369500.0
2002.05.17,382500.0,375000.0,383500.0,373500.0
2002.05.20,370000.0,380000.0,380500.0,370000.0
2002.05.21,356000.0,364500.0,368000.0,355000.0
2002.05.22,370000.0,355000.0,370000.0,351500.0
2002.05.23,360000.0,367000.0,369000.0,359500.0
2002.05.24,366000.0,368000.0,371000.0,365000.0
2002.05.27,361500.0,360000.0,369500.0,359500.0
2002.05.28,369500.0,362500.0,370000.0,360500.0
2002.05.29,362000.0,365000.0,365000.0,354000.0
2002.05.30,355000.0,356500.0,360500.0,352000.0
2002.05.31,342000.0,354000.0,356500.0,342000.0
2002.06.03,351000.0,336000.0,354000.0,336000.0
2002.06.04,352000.0,341000.0,354000.0,340500.0
2002.06.05,355500.0,358000.0,362500.0,354500.0
2002.06.07,345000.0,345500.0,349500.0,344000.0
2002.06.10,350000.0,349000.0,352500.0,348000.0
2002.06.11,350000.0,350000.0,351000.0,344000.0
2002.06.12,352000.0,346500.0,352000.0,346000.0
2002.06.14,359500.0,353500.0,366000.0,353000.0
2002.06.17,359000.0,361000.0,364500.0,358000.0
2002.06.18,363000.0,370000.0,375000.0,361500.0
2002.06.19,348500.0,363000.0,366000.0,343500.0
2002.06.20,341000.0,340000.0,344000.0,333500.0
2002.06.21,340000.0,335000.0,345500.0,330500.0
2002.06.24,339000.0,331500.0,341000.0,331500.0
2002.06.25,338500.0,345000.0,347000.0,338000.0
2002.06.26,309000.0,330000.0,330500.0,309000.0
2002.06.27,313000.0,319000.0,321500.0,311000.0
2002.06.28,329000.0,325000.0,334500.0,322000.0
2002.07.02,337500.0,322000.0,340000.0,318000.0
2002.07.03,338000.0,331500.0,341500.0,326500.0
2002.07.04,350000.0,342500.0,350000.0,342500.0
2002.07.05,358000.0,350000.0,360500.0,349000.0
2002.07.08,359000.0,370000.0,370500.0,355000.0
2002.07.09,362000.0,360000.0,365000.0,355500.0
2002.07.10,347000.0,355000.0,358500.0,344500.0
2002.07.11,331500.0,337000.0,339000.0,331500.0
2002.07.12,352000.0,344000.0,354500.0,341000.0
2002.07.15,353000.0,348000.0,361000.0,348000.0
2002.07.16,354000.0,360000.0,361500.0,351000.0
2002.07.18,357000.0,353500.0,360500.0,352500.0
2002.07.19,341500.0,350000.0,350500.0,338000.0
2002.07.22,330000.0,328500.0,334500.0,327000.0
2002.07.23,345000.0,326000.0,345000.0,321500.0
2002.07.24,335000.0,333000.0,337000.0,329500.0
2002.07.25,339000.0,350000.0,351000.0,339000.0
2002.07.26,320000.0,329500.0,333000.0,317000.0
2002.07.29,325000.0,324000.0,327500.0,319000.0
2002.07.30,333000.0,335000.0,339000.0,333000.0
2002.07.31,332500.0,332500.0,337000.0,331000.0
2002.08.01,324500.0,333500.0,333500.0,321000.0
2002.08.02,319500.0,317500.0,322000.0,312000.0
2002.08.05,309000.0,315500.0,317000.0,308000.0
2002.08.06,300000.0,305000.0,305000.0,298500.0
2002.08.07,312000.0,308500.0,314000.0,306500.0
2002.08.08,313500.0,320000.0,320000.0,311000.0
2002.08.09,319000.0,319500.0,322500.0,317500.0
2002.08.12,317000.0,319000.0,321000.0,313000.0
2002.08.13,324500.0,317000.0,324500.0,317000.0
2002.08.14,322000.0,322000.0,323000.0,318000.0
2002.08.16,325500.0,330000.0,333000.0,325000.0
2002.08.19,333000.0,332000.0,335000.0,328500.0
2002.08.20,346000.0,340000.0,347000.0,338500.0
2002.08.21,350000.0,346000.0,350000.0,342500.0
2002.08.22,347500.0,352000.0,353000.0,346500.0
2002.08.23,345000.0,347500.0,350000.0,343500.0
2002.08.26,340500.0,342000.0,342000.0,338500.0
2002.08.27,333000.0,340500.0,341500.0,333000.0
2002.08.28,328000.0,325000.0,333000.0,325000.0
2002.08.29,328000.0,336000.0,336000.0,324000.0
2002.08.30,331000.0,326000.0,332000.0,324000.0
2002.09.02,340000.0,329500.0,340000.0,328500.0
2002.09.03,333500.0,341000.0,342000.0,332500.0
2002.09.04,324000.0,326000.0,328000.0,321500.0
2002.09.05,321000.0,328000.0,328500.0,321000.0
2002.09.06,322000.0,318500.0,324500.0,318000.0
2002.09.09,323500.0,326500.0,328500.0,321500.0
2002.09.10,330000.0,324500.0,330000.0,324000.0
2002.09.11,336500.0,333500.0,339500.0,331000.0
2002.09.12,343000.0,338500.0,343000.0,335500.0
2002.09.13,331500.0,336500.0,337000.0,331500.0
2002.09.16,327500.0,334000.0,334000.0,327000.0
2002.09.17,342000.0,334000.0,342000.0,330500.0
2002.09.18,333000.0,332000.0,335000.0,330000.0
2002.09.19,335000.0,335000.0,339500.0,333500.0
2002.09.23,321500.0,328000.0,330000.0,318500.0
2002.09.24,319000.0,313000.0,319000.0,311000.0
2002.09.25,307000.0,313000.0,317000.0,304000.0
2002.09.26,314000.0,316000.0,318500.0,309000.0
2002.09.27,309500.0,308000.0,316000.0,307000.0
2002.09.30,298500.0,299500.0,300000.0,294000.0
2002.10.01,297500.0,291000.0,299500.0,291000.0
2002.10.02,299500.0,307000.0,308000.0,298000.0
2002.10.04,306000.0,292000.0,307500.0,292000.0
2002.10.07,296000.0,303000.0,304000.0,296000.0
2002.10.08,300000.0,294500.0,300000.0,294500.0
2002.10.09,297500.0,302000.0,302000.0,296000.0
2002.10.10,273500.0,290500.0,293500.0,272500.0
2002.10.11,273500.0,283500.0,283500.0,265500.0
2002.10.14,288000.0,285000.0,290500.0,283000.0
2002.10.15,300000.0,293000.0,302500.0,287500.0
2002.10.16,305000.0,305000.0,307000.0,297500.0
2002.10.17,307500.0,303000.0,311000.0,296500.0
2002.10.18,326500.0,320000.0,330500.0,316000.0
2002.10.21,324000.0,325000.0,331500.0,321000.0
2002.10.22,319500.0,331500.0,332000.0,313000.0
2002.10.23,328000.0,320500.0,328000.0,313500.0
2002.10.24,334000.0,332500.0,338000.0,332000.0
2002.10.25,340000.0,330500.0,342000.0,330500.0
2002.10.28,361000.0,348000.0,363000.0,347500.0
2002.10.29,353000.0,359500.0,363000.0,353000.0
2002.10.30,338000.0,347000.0,349000.0,332000.0
2002.10.31,345000.0,345000.0,348000.0,337500.0
2002.11.01,341000.0,343000.0,346000.0,338500.0
2002.11.04,367500.0,354000.0,368500.0,351500.0
2002.11.05,361500.0,369500.0,370000.0,357000.0
2002.11.06,365500.0,368000.0,368500.0,361500.0
2002.11.07,366500.0,365500.0,369000.0,359000.0
2002.11.08,359500.0,356000.0,359500.0,352000.0
2002.11.11,349000.0,356000.0,356000.0,345000.0
2002.11.12,346500.0,339500.0,347500.0,338500.0
2002.11.13,349000.0,349500.0,351000.0,344500.0
2002.11.14,340000.0,345000.0,349000.0,339000.0
2002.11.15,358000.0,351000.0,358000.0,349500.0
2002.11.18,351000.0,358000.0,358500.0,349500.0
2002.11.19,352500.0,346000.0,352500.0,346000.0
2002.11.20,360000.0,353000.0,360500.0,349500.0
2002.11.21,369000.0,371000.0,373500.0,368000.0
2002.11.22,373000.0,378000.0,380000.0,373000.0
2002.11.25,378500.0,375000.0,380000.0,373000.0
2002.11.26,378500.0,379500.0,382000.0,374500.0
2002.11.27,380000.0,372000.0,380000.0,372000.0
2002.11.28,385000.0,387000.0,392500.0,383000.0
2002.11.29,387000.0,385500.0,388000.0,382500.0
2002.12.02,387000.0,387000.0,387000.0,381000.0
2002.12.03,393000.0,388000.0,395000.0,385000.0
2002.12.04,373500.0,386000.0,387500.0,373500.0
2002.12.05,373500.0,369000.0,375000.0,363500.0
2002.12.06,372000.0,370000.0,374000.0,366500.0
2002.12.09,372500.0,373000.0,374000.0,365000.0
2002.12.10,364500.0,364000.0,366000.0,362000.0
2002.12.11,366000.0,367000.0,367500.0,360500.0
2002.12.12,368000.0,365500.0,368000.0,365500.0
2002.12.13,362000.0,365000.0,366500.0,359000.0
2002.12.16,348500.0,353000.0,356000.0,348000.0
2002.12.17,353500.0,355000.0,357000.0,352000.0
2002.12.18,357500.0,347000.0,360000.0,345000.0
2002.12.20,358000.0,356000.0,360000.0,350500.0
2002.12.23,348000.0,358000.0,359000.0,347000.0
2002.12.24,342500.0,345000.0,349000.0,341500.0
2002.12.26,339500.0,342500.0,344000.0,337000.0
2002.12.27,336000.0,335000.0,343500.0,334000.0
2002.12.30,314000.0,330500.0,335000.0,313000.0
2003.01.02,321500.0,319000.0,323000.0,315000.0
2003.01.03,344000.0,335000.0,350000.0,332000.0
2003.01.06,349500.0,347000.0,351500.0,344000.0
2003.01.07,342500.0,359000.0,359000.0,342000.0
2003.01.08,340000.0,346000.0,346500.0,338500.0
2003.01.09,323000.0,331000.0,333000.0,321000.0
2003.01.10,324000.0,330000.0,332500.0,317000.0
2003.01.13,334500.0,320000.0,334500.0,318500.0
2003.01.14,328500.0,330000.0,332500.0,325000.0
2003.01.15,324000.0,330000.0,333500.0,322000.0
2003.01.16,330000.0,320000.0,330000.0,316000.0
2003.01.17,320500.0,327500.0,328500.0,320500.0
2003.01.20,320000.0,312000.0,321000.0,312000.0
2003.01.21,319000.0,318000.0,320000.0,314500.0
2003.01.22,311500.0,314500.0,318500.0,309000.0
2003.01.23,316000.0,311500.0,318500.0,307500.0
2003.01.24,313000.0,316000.0,317000.0,306500.0
2003.01.27,299000.0,301000.0,305000.0,298500.0
2003.01.28,307000.0,299000.0,307000.0,299000.0
2003.01.29,291500.0,303500.0,306500.0,290000.0
2003.01.30,291500.0,293000.0,295500.0,289500.0
2003.02.03,293000.0,289000.0,294500.0,286000.0
2003.02.04,294000.0,293000.0,298000.0,292000.0
2003.02.05,291000.0,289000.0,295500.0,289000.0
2003.02.06,283000.0,290500.0,292000.0,281500.0
2003.02.07,274000.0,280000.0,282000.0,270000.0
2003.02.10,269500.0,271000.0,273000.0,267500.0
2003.02.11,271500.0,270000.0,275500.0,259500.0
2003.02.12,280000.0,266000.0,280000.0,266000.0
2003.02.13,271500.0,279000.0,280500.0,271500.0
2003.02.14,273000.0,270000.0,273000.0,266000.0
2003.02.17,290500.0,282000.0,292000.0,280000.0
2003.02.18,293000.0,291000.0,293500.0,286000.0
2003.02.19,297000.0,300000.0,308000.0,297000.0
2003.02.20,302500.0,294000.0,303000.0,294000.0
2003.02.21,302000.0,305000.0,305000.0,299500.0
2003.02.24,309500.0,303000.0,314000.0,303000.0
2003.02.25,289500.0,300000.0,302000.0,289500.0
2003.02.26,284000.0,289500.0,292000.0,282500.0
2003.02.27,283500.0,280000.0,285500.0,276000.0
2003.02.28,279500.0,283500.0,287000.0,279000.0
2003.03.03,295000.0,279500.0,295000.0,279500.0
2003.03.04,285000.0,287500.0,289000.0,282500.0
2003.03.05,276000.0,278000.0,279500.0,273000.0
2003.03.06,276000.0,279000.0,279000.0,271500.0
2003.03.07,281000.0,273000.0,285000.0,270000.0
2003.03.10,286500.0,284500.0,289000.0,282000.0
2003.03.11,287500.0,284500.0,290000.0,280000.0
2003.03.12,290000.0,287500.0,291500.0,286500.0
2003.03.13,290000.0,290500.0,291500.0,282500.0
2003.03.14,296500.0,299000.0,303000.0,293000.0
2003.03.17,288000.0,296500.0,297000.0,282000.0
2003.03.18,299000.0,299500.0,301500.0,293500.0
2003.03.19,296000.0,296000.0,301000.0,294000.0
2003.03.20,311500.0,300000.0,311500.0,298000.0
2003.03.21,315000.0,311500.0,316500.0,308500.0
2003.03.24,312500.0,317000.0,317000.0,311000.0
2003.03.25,306000.0,307000.0,307000.0,303000.0
2003.03.26,304000.0,308000.0,310500.0,303000.0
2003.03.27,298500.0,299000.0,302500.0,296500.0
2003.03.28,307000.0,299000.0,307000.0,296500.0
2003.03.31,284000.0,298000.0,300000.0,284000.0
2003.04.01,284000.0,278000.0,284000.0,274000.0
2003.04.02,279000.0,285000.0,287000.0,277500.0
2003.04.03,279000.0,286000.0,287500.0,279000.0
2003.04.04,283500.0,276000.0,285500.0,272000.0
2003.04.07,299000.0,288000.0,300500.0,285500.0
2003.04.08,299000.0,292000.0,301500.0,291000.0
2003.04.09,286500.0,292000.0,294000.0,286000.0
2003.04.10,288000.0,286500.0,291000.0,283500.0
2003.04.11,285000.0,285000.0,294000.0,284500.0
2003.04.14,285500.0,283500.0,294000.0,283500.0
2003.04.15,296000.0,293000.0,296500.0,290500.0
2003.04.16,310500.0,305000.0,312500.0,303500.0
2003.04.17,302000.0,307000.0,310500.0,302000.0
2003.04.18,315000.0,310500.0,315000.0,303000.0
2003.04.21,309000.0,312000.0,317000.0,308500.0
2003.04.22,298500.0,305000.0,307000.0,297500.0
2003.04.23,300000.0,302500.0,305500.0,299000.0
2003.04.24,295000.0,299000.0,302000.0,292000.0
2003.04.25,287500.0,290000.0,292000.0,285000.0
2003.04.28,285000.0,284500.0,292000.0,283000.0
2003.04.29,300500.0,293500.0,301500.0,291000.0
2003.04.30,305000.0,302000.0,306500.0,299500.0
2003.05.02,307000.0,305000.0,310000.0,300500.0
2003.05.06,313000.0,310500.0,316000.0,310500.0
2003.05.07,319500.0,317000.0,320000.0,310000.0
2003.05.09,317000.0,316000.0,318500.0,313000.0
2003.05.12,327000.0,325000.0,329500.0,323000.0
2003.05.13,316000.0,327000.0,327000.0,314500.0
2003.05.14,309500.0,313000.0,315000.0,308500.0
2003.05.15,315000.0,312000.0,317000.0,307500.0
2003.05.16,307000.0,313000.0,315500.0,307000.0
2003.05.19,301000.0,302500.0,304500.0,299000.0
2003.05.20,306500.0,296000.0,307000.0,295500.0
2003.05.21,304000.0,304500.0,308500.0,302500.0
2003.05.22,300000.0,301500.0,308500.0,298500.0
2003.05.23,312000.0,304000.0,312500.0,303500.0
2003.05.26,317000.0,312000.0,318500.0,308500.0
2003.05.27,314000.0,315000.0,318000.0,311500.0
2003.05.28,321000.0,324000.0,325500.0,318500.0
2003.05.29,324500.0,321000.0,327000.0,318000.0
2003.05.30,324000.0,324500.0,325500.0,320000.0
2003.06.02,334000.0,329000.0,335000.0,329000.0
2003.06.03,323500.0,327500.0,330000.0,323500.0
2003.06.04,329000.0,326000.0,329000.0,321500.0
2003.06.05,333500.0,333000.0,336500.0,331000.0
2003.06.09,344000.0,336500.0,344500.0,334500.0
2003.06.10,344000.0,340000.0,347000.0,339000.0
2003.06.11,345000.0,348000.0,352500.0,344000.0
2003.06.12,350000.0,350000.0,352000.0,347500.0
2003.06.13,350500.0,354000.0,356000.0,348500.0
2003.06.16,341000.0,345000.0,348000.0,341000.0
2003.06.17,357000.0,353000.0,357500.0,349500.0
2003.06.18,354000.0,351500.0,359000.0,351500.0
2003.06.19,370000.0,360000.0,375000.0,357000.0
2003.06.20,364000.0,365000.0,370000.0,364000.0
2003.06.23,357000.0,364000.0,365000.0,356000.0
2003.06.24,351500.0,350000.0,352500.0,349000.0
2003.06.25,359500.0,352500.0,360500.0,351000.0
2003.06.26,364500.0,352500.0,367500.0,352500.0
2003.06.27,361000.0,367000.0,370500.0,361000.0
2003.06.30,355000.0,358000.0,360500.0,353500.0
2003.07.01,362000.0,355000.0,362500.0,352000.0
2003.07.02,371000.0,369500.0,371000.0,365500.0
2003.07.03,382000.0,382000.0,391000.0,379000.0
2003.07.04,384000.0,381500.0,385500.0,379000.0
2003.07.07,386000.0,387000.0,387500.0,383500.0
2003.07.08,398500.0,399500.0,400000.0,395500.0
2003.07.09,396500.0,399000.0,399500.0,394500.0
2003.07.10,392000.0,394000.0,398000.0,392000.0
2003.07.11,394000.0,388000.0,394000.0,385000.0
2003.07.14,409500.0,395000.0,410500.0,394500.0
2003.07.15,408000.0,411000.0,411500.0,404000.0
2003.07.16,418000.0,415000.0,420500.0,409000.0
2003.07.18,404000.0,397500.0,408000.0,397500.0
2003.07.21,407000.0,402000.0,410500.0,402000.0
2003.07.22,412000.0,405000.0,412000.0,404500.0
2003.07.23,403500.0,415000.0,417000.0,402000.0
2003.07.24,406500.0,400500.0,409000.0,399000.0
2003.07.25,408000.0,404000.0,408000.0,399000.0
2003.07.28,418000.0,415000.0,419500.0,412500.0
2003.07.29,423500.0,420000.0,424000.0,418000.0
2003.07.30,421500.0,420000.0,423500.0,420000.0
2003.07.31,416000.0,420000.0,424500.0,413500.0
2003.08.01,426000.0,418000.0,427000.0,418000.0
2003.08.04,421500.0,420000.0,426000.0,420000.0
2003.08.05,428000.0,422500.0,429500.0,422500.0
2003.08.06,413000.0,420000.0,421000.0,411000.0
2003.08.07,410000.0,412000.0,412500.0,404500.0
2003.08.08,406000.0,410000.0,412000.0,404500.0
2003.08.11,408000.0,397000.0,408000.0,396500.0
2003.08.12,400000.0,410000.0,410000.0,397500.0
2003.08.13,412500.0,406000.0,413000.0,404000.0
2003.08.14,425000.0,418500.0,425000.0,413500.0
2003.08.18,419000.0,427500.0,429000.0,417500.0
2003.08.19,430000.0,432500.0,435000.0,430000.0
2003.08.20,435000.0,431000.0,439500.0,428000.0
2003.08.21,441500.0,434000.0,442000.0,434000.0
2003.08.22,446000.0,443000.0,449000.0,441500.0
2003.08.25,443000.0,444000.0,447500.0,441000.0
2003.08.26,445500.0,439000.0,447000.0,436500.0
2003.08.27,443000.0,447000.0,447500.0,442000.0
2003.08.28,438000.0,450000.0,450000.0,436500.0
2003.08.29,435000.0,441000.0,442000.0,429000.0
2003.09.01,437000.0,437000.0,440500.0,432500.0
2003.09.02,430500.0,440000.0,441000.0,429500.0
2003.09.03,432500.0,432000.0,435500.0,429000.0
2003.09.04,436000.0,432000.0,438500.0,431000.0
2003.09.05,443000.0,442000.0,446500.0,440000.0
2003.09.08,451500.0,443500.0,451500.0,441000.0
2003.09.09,462000.0,458000.0,470000.0,457000.0
2003.09.15,437500.0,455000.0,457000.0,437000.0
2003.09.16,444500.0,435000.0,445000.0,434000.0
2003.09.17,449500.0,450000.0,453500.0,446500.0
2003.09.18,444000.0,451000.0,451500.0,440500.0
2003.09.19,430000.0,449500.0,450000.0,426500.0
2003.09.22,403000.0,422500.0,424000.0,399500.0
2003.09.23,397500.0,400000.0,402500.0,389000.0
2003.09.24,405000.0,404000.0,407500.0,399000.0
2003.09.25,401000.0,391000.0,401500.0,389000.0
2003.09.26,388000.0,396000.0,400500.0,388000.0
2003.09.29,386500.0,387500.0,390500.0,378000.0
2003.09.30,392000.0,391000.0,400000.0,391000.0
2003.10.01,400000.0,388000.0,401500.0,387000.0
2003.10.02,408500.0,411500.0,411500.0,405000.0
2003.10.06,421000.0,417500.0,425500.0,416500.0
2003.10.07,426000.0,427000.0,428500.0,421500.0
2003.10.08,424000.0,430000.0,430000.0,421000.0
2003.10.09,428500.0,424000.0,431000.0,422500.0
2003.10.10,445000.0,431000.0,448000.0,428000.0
2003.10.13,445000.0,439000.0,447500.0,436000.0
2003.10.14,453000.0,449500.0,456000.0,449000.0
2003.10.15,451000.0,456000.0,457500.0,447000.0
2003.10.16,459500.0,450000.0,459500.0,446000.0
2003.10.17,452000.0,459000.0,466000.0,449500.0
2003.10.20,458000.0,448500.0,460000.0,448500.0
2003.10.21,462000.0,462000.0,468500.0,457000.0
2003.10.22,470000.0,465000.0,471000.0,457500.0
2003.10.23,447500.0,459000.0,462000.0,445000.0
2003.10.24,437000.0,447500.0,449500.0,434500.0
2003.10.27,448000.0,437500.0,448000.0,435500.0
2003.10.28,462000.0,448500.0,464500.0,445000.0
2003.10.29,467000.0,471000.0,474000.0,466500.0
2003.10.30,471000.0,470000.0,472000.0,466000.0
2003.10.31,470000.0,475000.0,475500.0,463500.0
2003.11.03,474500.0,470000.0,475000.0,466500.0
2003.11.04,479000.0,480000.0,484500.0,474000.0
2003.11.05,480000.0,474000.0,480500.0,472000.0
2003.11.06,465000.0,480000.0,480500.0,464000.0
2003.11.07,477000.0,470000.0,477000.0,468000.0
2003.11.10,466000.0,471000.0,474500.0,459500.0
2003.11.11,461000.0,456000.0,461500.0,453000.0
2003.11.12,470000.0,460000.0,470000.0,457500.0
2003.11.13,477000.0,478000.0,478500.0,470500.0
2003.11.14,469000.0,474000.0,478500.0,469000.0
2003.11.17,461000.0,465000.0,465500.0,454000.0
2003.11.18,466500.0,458000.0,467500.0,458000.0
2003.11.19,456500.0,456000.0,460500.0,452500.0
2003.11.20,449000.0,453000.0,456500.0,447500.0
2003.11.21,456000.0,447500.0,458500.0,446000.0
2003.11.24,443500.0,454500.0,456500.0,442000.0
2003.11.25,451500.0,451000.0,453500.0,446000.0
2003.11.26,455000.0,452500.0,456500.0,449000.0
2003.11.27,455500.0,455000.0,457000.0,450500.0
2003.11.28,465000.0,456500.0,467000.0,456500.0
2003.12.01,466000.0,465000.0,470000.0,460500.0
2003.12.02,468500.0,469500.0,470500.0,466500.0
2003.12.03,471000.0,470000.0,475500.0,466500.0
2003.12.04,461000.0,468000.0,470000.0,461000.0
2003.12.05,451500.0,460500.0,460500.0,449500.0
2003.12.08,450000.0,451500.0,453000.0,441000.0
2003.12.09,445000.0,449000.0,454000.0,444000.0
2003.12.10,453000.0,437500.0,453000.0,436000.0
2003.12.11,452500.0,453000.0,461500.0,452500.0
2003.12.12,455000.0,460000.0,462500.0,453000.0
2003.12.15,461000.0,460000.0,464500.0,457500.0
2003.12.16,454000.0,451000.0,458000.0,449000.0
2003.12.17,442500.0,455000.0,456500.0,442000.0
2003.12.18,442500.0,442500.0,444000.0,437500.0
2003.12.19,448500.0,445500.0,452000.0,443500.0
2003.12.22,442000.0,441000.0,448000.0,441000.0
2003.12.23,442000.0,444000.0,446500.0,442000.0
2003.12.24,439000.0,445000.0,446500.0,435500.0
2003.12.26,441500.0,439000.0,442000.0,439000.0
2003.12.29,440000.0,440000.0,442500.0,438000.0
2003.12.30,451000.0,448000.0,454000.0,445000.0
2004.01.02,449000.0,451000.0,453000.0,446500.0
2004.01.05,457500.0,449000.0,457500.0,447500.0
2004.01.06,460000.0,467000.0,467000.0,458500.0
2004.01.07,465000.0,463500.0,469000.0,462000.0
2004.01.08,469000.0,471000.0,477500.0,468500.0
2004.01.09,508000.0,480000.0,512000.0,478000.0
2004.01.12,505000.0,505000.0,510000.0,498000.0
2004.01.13,503000.0,508000.0,509000.0,500000.0
2004.01.14,494500.0,491000.0,499500.0,491000.0
2004.01.15,496500.0,495000.0,500000.0,490500.0
2004.01.16,506000.0,501000.0,507000.0,500000.0
2004.01.19,521000.0,509000.0,524000.0,507000.0
2004.01.20,526000.0,521000.0,530000.0,515000.0
2004.01.26,545000.0,542000.0,555000.0,535000.0
2004.01.27,535000.0,554000.0,554000.0,530000.0
2004.01.28,538000.0,538000.0,548000.0,532000.0
2004.01.29,533000.0,541000.0,541000.0,528000.0
2004.01.30,524000.0,533000.0,534000.0,521000.0
2004.02.02,530000.0,524000.0,530000.0,520000.0
2004.02.03,517000.0,515000.0,524000.0,514000.0
2004.02.04,509000.0,514000.0,517000.0,509000.0
2004.02.05,512000.0,505000.0,515000.0,503000.0
2004.02.06,527000.0,516000.0,535000.0,514000.0
2004.02.09,543000.0,536000.0,546000.0,535000.0
2004.02.10,546000.0,547000.0,550000.0,538000.0
2004.02.11,554000.0,550000.0,559000.0,548000.0
2004.02.12,549000.0,560000.0,560000.0,546000.0
2004.02.13,555000.0,545000.0,555000.0,542000.0
2004.02.16,563000.0,555000.0,566000.0,551000.0
2004.02.17,560000.0,561000.0,571000.0,556000.0
2004.02.18,549000.0,563000.0,568000.0,549000.0
2004.02.19,555000.0,551000.0,555000.0,545000.0
2004.02.20,549000.0,547000.0,554000.0,544000.0
2004.02.23,547000.0,545000.0,552000.0,539000.0
2004.02.24,531000.0,540000.0,544000.0,529000.0
2004.02.25,525000.0,528000.0,529000.0,522000.0
2004.02.26,526000.0,527000.0,532000.0,523000.0
2004.02.27,545000.0,520000.0,545000.0,520000.0
2004.03.02,554000.0,555000.0,558000.0,549000.0
2004.03.03,554000.0,555000.0,559000.0,552000.0
2004.03.04,569000.0,554000.0,569000.0,552000.0
2004.03.05,564000.0,571000.0,571000.0,564000.0
2004.03.08,549000.0,561000.0,563000.0,547000.0
2004.03.09,539000.0,540000.0,545000.0,535000.0
2004.03.10,531000.0,538000.0,542000.0,530000.0
2004.03.11,533000.0,529000.0,541000.0,528000.0
2004.03.12,524000.0,530000.0,533000.0,507000.0
2004.03.15,525000.0,532000.0,533000.0,525000.0
2004.03.16,528000.0,517000.0,528000.0,514000.0
2004.03.17,545000.0,534000.0,547000.0,532000.0
2004.03.18,544000.0,548000.0,548000.0,537000.0
2004.03.19,555000.0,541000.0,555000.0,540000.0
2004.03.22,544000.0,550000.0,554000.0,541000.0
2004.03.23,541000.0,535000.0,544000.0,532000.0
2004.03.24,542000.0,540000.0,545000.0,535000.0
2004.03.25,535000.0,545000.0,547000.0,531000.0
2004.03.26,545000.0,547000.0,554000.0,543000.0
2004.03.29,555000.0,549000.0,561000.0,548000.0
2004.03.30,560000.0,562000.0,565000.0,557000.0
2004.03.31,572000.0,568000.0,572000.0,563000.0
2004.04.01,575000.0,570000.0,575000.0,568000.0
2004.04.02,565000.0,578000.0,579000.0,565000.0
2004.04.06,595000.0,584000.0,595000.0,582000.0
2004.04.07,600000.0,595000.0,607000.0,591000.0
2004.04.08,605000.0,605000.0,605000.0,597000.0
2004.04.09,595000.0,599000.0,600000.0,590000.0
2004.04.12,610000.0,595000.0,614000.0,594000.0
2004.04.13,616000.0,615000.0,622000.0,612000.0
2004.04.14,615000.0,616000.0,616000.0,608000.0
2004.04.16,594000.0,610000.0,610000.0,592000.0
2004.04.19,599000.0,595000.0,599000.0,591000.0
2004.04.20,615000.0,607000.0,615000.0,599000.0
2004.04.21,625000.0,613000.0,627000.0,608000.0
2004.04.22,620000.0,625000.0,631000.0,617000.0
2004.04.23,637000.0,625000.0,637000.0,622000.0
2004.04.26,626000.0,637000.0,638000.0,626000.0
2004.04.27,618000.0,626000.0,629000.0,615000.0
2004.04.28,602000.0,618000.0,619000.0,601000.0
2004.04.29,576000.0,585000.0,590000.0,572000.0
2004.04.30,557000.0,560000.0,571000.0,549000.0
2004.05.03,556000.0,557000.0,561000.0,546000.0
2004.05.04,555000.0,556000.0,564000.0,550000.0
2004.05.06,528000.0,548000.0,550000.0,526000.0
2004.05.07,540000.0,525000.0,540000.0,518000.0
2004.05.10,509000.0,530000.0,534000.0,492000.0
2004.05.11,501000.0,509000.0,516000.0,499000.0
2004.05.12,525000.0,515000.0,530000.0,511000.0
2004.05.13,507000.0,520000.0,525000.0,507000.0
2004.05.14,491500.0,511000.0,516000.0,485500.0
2004.05.17,458000.0,488000.0,492000.0,458000.0
2004.05.18,473500.0,450500.0,478000.0,448000.0
2004.05.19,500000.0,479000.0,506000.0,478500.0
2004.05.20,494500.0,496000.0,509000.0,487000.0
2004.05.21,502000.0,499500.0,502000.0,493500.0
